UserID;Location;Age
7369;daisy hill, queensland, australia;24
7370;haddam, connecticut, usa;NULL
7371;winnipeg, manitoba, canada;26
7372;columbia, missouri, usa;18
7373;oceanside, california, usa;NULL
7374;den haag, n/a, netherlands;33
7375;washougal, washington, usa;18
7376;long beach, new york, usa;18
7377;tampa, florida, usa;41
7378;santa cruz, california, usa;NULL
7379;knoxville, tennessee, usa;42
7380;hagen, nordrhein-westfalen, germany;NULL
7381;macomb, michigan, usa;NULL
7382;west vancouver, british columbia, canada;NULL
7383;shenzhen, guangdong, china;32
7384;miami, florida, usa;28
7385;beaufort, south carolina, usa;22
7386;leicester, england, united kingdom;21
7387;fair haven, michigan, usa;38
7388;middletown, connecticut, usa;16
7389;brighton and hove, england, united kingdom;20
7390;melbourne, victoria, australia;30
7391;maspeth, new york, usa;NULL
7392;jacksonville, florida, usa;34
7393;brisbane, queensland, australia;21
7394;soest, nrw, germany;NULL
7395;london, london, united kingdom;NULL
7396;tatum, new mexico, usa;44
7397;healdsburg, california, usa;NULL
7398;naperville, illinois, usa;19
7399;hamilton, ontario, canada;19
7400;oregon city, oregon, usa;22
7401;chifley,, canberra, australia;56
7402;bohemia, new york, usa;NULL
7403;terrell, texas, usa;14
7404;cambridge, massachusetts, usa;NULL
7405;helsingborg, skåne, sweden;NULL
7406;liebefeld, n/a, syria;37
7407;ambler, pennsylvania, usa;NULL
7408;london, england, united kingdom;NULL
7409;west vancouver, british columbia, canada;NULL
7410;bratislava, n/a, slovakia;NULL
7411;seattle, washington, usa;57
7412;woodbridge, virginia,;NULL
7413;sunbury, middlesex, united kingdom;NULL
7414;sydney, new south wales, australia;NULL
7415;brooklyn, new york, usa;31
7416;bandung, jabar, singapore;22
7417;calgary, alberta, canada;NULL
7418;multiple, traveling nurse do 3 months at a time all over us, usa;34
7419;tenino, washington, usa;25
7420;vitoria, alava, spain;44
7421;vitoria, alava, spain;44
7422;colle val d`elsa, toscana, italy;NULL
7423;bloomington, illinois, usa;39
7424;brooklyn, new york, usa;32
7425;spartanburg, south carolina, usa;15
7426;la, california, usa;NULL
7427;portland, oregon, usa;NULL
7428;paris, n/a, france;30
7429;pollock pines, california, usa;73
7430;milano, milano, italy;NULL
7431;san francisco, california, usa;25
7432;austin, texas, usa;NULL
7433;milano, lombardia, italy;NULL
7434;chateaudun, centre, france;24
7435;mangonui, northland, new zealand;NULL
7436;salem, oregon, usa;NULL
7437;leeds, england, united kingdom;NULL
7438;kamloops, british columbia, canada;16
7439;walsall, england, united kingdom;26
7440;los osos, california, usa;25
7441;north vancouver, british columbia, canada;19
7442;sao paulo, sao paulo, brazil;19
7443;münchen, bayern, germany;NULL
7444;ljubljana, slovenia, slovenia;NULL
7445;mumbai, maharashtra, india;NULL
7446;iowa city, iowa, usa;NULL
7447;rosebery, new south wales, australia;28
7448;brandon, florida, usa;NULL
7449;bilbao, n/a, spain;39
7450;new delhi, delhi, india;28
7451;plymouth, minnesota, usa;30
7452;ottawa, ontario, canada;13
7453;vancouver, washington, usa;42
7454;toronto, ontario, canada;29
7455;calgary, alberta, canada;NULL
7456;new york city, northwest territories, usa;NULL
7457;chicago, illinois, usa;NULL
7458;elkhart, indiana, usa;NULL
7459;livingston, west lothian, united kingdom;48
7460;bradford, pennsylvania, usa;NULL
7461;baltimore, maryland, usa;44
7462;middleboro, massachusetts, usa;NULL
7463;rosemont, pennsylvania, usa;NULL
7464;dublin, new hampshire, usa;21
7465;west columbia, south carolina, usa;20
7466;concord, north carolina, usa;33
7467;brookline, massachusetts, usa;26
7468;bradford, ohio, usa;35
7469;woodstock, georgia, usa;18
7470;olympia, washington, usa;45
7471;new york, new york, usa;36
7472;shorewood, wisconsin, usa;19
7473;yorktown, virginia, usa;NULL
7474;eagle, idaho, usa;50
7475;saint louis, missouri, usa;46
7476;novato, california, usa;38
7477;belfast, northern ireland, united kingdom;NULL
7478;culver city, california, usa;34
7479;portland, oregon, usa;NULL
7480;houston, texas, usa;24
7481;koeln, nordrhein-westfalen, germany;23
7482;macarthur, west virginia, usa;49
7483;bristol, england, united kingdom;41
7484;laguna niguel, california, usa;NULL
7485;hillside, victoria, australia;34
7486;utrecht, n/a, netherlands;54
7487;norman, oklahoma, usa;NULL
7488;heredia, heredia, costa rica;NULL
7489;lisboa, lisboa, portugal;24
7490;portimão, algarve, portugal;22
7491;tampere, pirkanmaa, finland;22
7492;qatif, n/a, saudi arabia;21
7493;thrissur, kerala,;NULL
7494;abu dhabi, abu dhabi, united arab emirates;NULL
7495;northglenn, colorado, usa;43
7496;new delhi, delhi, india;20
7497;dansoman-accra, n/a, ghana;NULL
7498;buxtehude, hamburg, germany;NULL
7499;santo tirso, n/a, portugal;45
7500;bangkok, bangkok, thailand;20
7501;university city, missouri, usa;35
7502;madrid, españa, spain;37
7503;cologne, nordrhein-westfalen, germany;27
7504;neu-isenburg, hessen, germany;37
7505;wausau, wisconsin, usa;NULL
7506;glen carbon, illinois, usa;26
7507;montreal, quebec, canada;24
7508;braunschweig, niedersachsen, germany;32
7509;manhattan beach, california, usa;NULL
7510;tampa, florida, usa;NULL
7511;hickory, north carolina, usa;30
7512;modesto, california, usa;NULL
7513;pocatello, idaho, usa;NULL
7514;fernandina beach, florida, usa;46
7515;canberra, australian capital territory, australia;45
7516;castellón, n/a, spain;26
7517;roseville, minnesota, usa;29
7518;roma, lazio, italy;37
7519;london, england, united kingdom;19
7520;ottawa, ontario, canada;13
7521;seattle, washington, usa;30
7522;banning, california, usa;NULL
7523;st. louis, missouri, usa;35
7524;gloucester, massachusetts, usa;27
7525;perth, western australia, australia;33
7526;chelsea, victoria, australia;33
7527;danvers, massachusetts, usa;51
7528;arlington heights, illinois, usa;NULL
7529;bloomingburg, new york, usa;49
7530;torre del greco, napoli, italy;24
7531;warsaw, n/a, poland;NULL
7532;parede, lisboa, portugal;49
7533;minden, nordrhein-westfalen, germany;NULL
7534;buffalo, new york, usa;NULL
7535;north palm beach, florida, usa;NULL
7536;deale, maryland, usa;44
7537;fort worth, texas, usa;NULL
7538;st. mary`s city, maryland, usa;NULL
7539;dallas, texas, usa;NULL
7540;panton hill, victoria, australia;18
7541;riola, valencia, spain;26
7542;barcelona, catalunya, spain;18
7543;oberstenfeld, n/a, germany;NULL
7544;west milford, new jersey, usa;38
7545;zaragoza, aragon, spain;19
7546;columbia, missouri, usa;NULL
7547;leipzig, sachsen, germany;36
7548;barcelona, cataluña, spain;25
7549;giessen, hessen, germany;NULL
7550;oudenburg, west-vlaanderen,;21
7551;dublin, ohio, usa;NULL
7552;barcelona, barcelona, spain;25
7553;newark, delaware, usa;NULL
7554;delta, british columbia, canada;NULL
7555;bonneau, south carolina, usa;26
7556;boursin, , france;50
7557;graham, washington, usa;23
7558;ebbs, tirol, austria;NULL
7559;beijing, n/a, china;30
7560;la paz, bolivia, bolivia;NULL
7561;kelseyville, california, usa;38
7562;culver city, california, usa;NULL
7563;colloto, asturias, spain;17
7564;san francisco, california, usa;24
7565;grosse pointe, michigan, usa;NULL
7566;berlin, berlin, germany;38
7567;sanantoino, texas, usa;30
7568;tehran, new york, usa;NULL
7569;tulsa, , usa;22
7570;monmouth, maine, usa;23
7571;totnes, england, united kingdom;22
7572;irvine, california, usa;NULL
7573;ancaster, ontario, canada;22
7574;portland, maine, usa;NULL
7575;danville, california, usa;NULL
7576;san francisco, california, usa;38
7577;bielsko-biala, n/a, poland;37
7578;red deer, alberta, canada;NULL
7579;rockaway park, new york, usa;NULL
7580;chicago, illinois, usa;28
7581;santa monica, california, usa;NULL
7582;apo, apo ae, usa;38
7583;brisbane, queensland, australia;NULL
7584;norwich, england, united kingdom;21
7585;brussels, n/a, belgium;NULL
7586;fall river, massachusetts, usa;NULL
7587;port neches, ,;NULL
7588;platte city, missouri, usa;NULL
7589;bexleyheath, kent, united kingdom;34
7590;roswell, new mexico, usa;35
7591;madrid, madrid, spain;31
7592;heilbronn, baden-wuerttemberg,;17
7593;bangkok, thailand, thailand;39
7594;la, california, usa;20
7595;federal way, washington, usa;15
7596;astoria, oregon, usa;62
7597;batavia, new york, usa;NULL
7598;santa barbara, california, usa;21
7599;portland, oregon, usa;59
7600;kimberling city, missouri, usa;62
7601;melbourne, victoria, australia;NULL
7602;palestine, texas, usa;70
7603;chelan, washington, usa;NULL
7604;vero beach, florida, usa;NULL
7605;motril, granada, granada, spain;23
7606;christchurch, canterbury, new zealand;44
7607;staines, england, united kingdom;NULL
7608;ann arbor, michigan, usa;24
7609;rochester, new york, usa;42
7610;columbus, georgia, usa;NULL
7611;hamtramck, michigan, usa;30
7612;santiago, santiago, dominican republic;33
7613;baltimore, maryland, usa;29
7614;santa cruz, california, usa;24
7615;san diego, california, usa;NULL
7616;hong kong, n/a, hong kong;NULL
7617;madison, tennessee, usa;NULL
7618;leicester, england, united kingdom;17
7619;atlanta, georgia, usa;NULL
7620;knoxville, tennessee, usa;21
7621;victoria, british columbia, canada;NULL
7622;london, england, united kingdom;45
7623;charlottetown, prince edward island, canada;43
7624;wollaston, massachusetts, usa;31
7625;new york, new york, usa;NULL
7626;peoria, arizona, usa;27
7627;dallas, texas, usa;32
7628;winston-salem, north carolina, usa;38
7629;surrey, british columbia, canada;21
7630;lincoln, nebraska, usa;49
7631;halifax, nova scotia, canada;NULL
7632;coventry, england, united kingdom;14
7633;sisters, oregon, usa;NULL
7634;barrie, ontario, canada;NULL
7635;surrey, british columbia, canada;32
7636;ann arbor, michigan, usa;31
7637;tavistock, ontario, canada;28
7638;preston, england, united kingdom;53
7639;woodinville, washington, usa;52
7640;oakdale, connecticut, usa;34
7641;winnipeg, manitoba, canada;35
7642;candia, new hampshire, usa;NULL
7643;citrus springs, florida, usa;NULL
7644;providence, rhode island, usa;45
7645;florissant, missouri, usa;53
7646;nanjing, jiangsu, china;26
7647;louisville, kentucky, usa;24
7648;union grove, wisconsin, usa;45
7649;fox creek, alberta, canada;57
7650;clarksville, tennessee, usa;21
7651;olive branch, mississippi, usa;21
7652;taylorsville, utah, usa;48
7653;london, england, united kingdom;29
7654;ancona, marche,;NULL
7655;essen, nordrhein-westfalen, germany;39
7656;stafford, virginia, usa;NULL
7657;bath, maine, usa;18
7658;mesa, arizona, usa;42
7659;bilbao, bizkaia, spain;22
7660;sopelana, país vasco, spain;24
7661;bensalem, pennsylvania, usa;21
7662;hong kong, n/a,;NULL
7663;pune, maharashtra, india;NULL
7664;wodonga, victoria, australia;61
7665;venice, california, usa;30
7666;sandown, new hampshire, usa;NULL
7667;barakaldo, vizcaya, spain;16
7668;houston, texas, usa;NULL
7669;brooks, alberta, canada;NULL
7670;redondo beach, california, usa;NULL
7671;schoeneck, hessen, germany;NULL
7672;canton, georgia, usa;NULL
7673;portland, oregon, usa;NULL
7674;barcelona, n/a, spain;40
7675;territory, australian capital territory, australia;NULL
7676;albuquerque, new mexico, usa;NULL
7677;tustin, california, usa;27
7678;kalamazoo, michigan, usa;49
7679;bryn mawr, pennsylvania, usa;NULL
7680;sao paulo, sao paulo, brazil;57
7681;thomson, georgia, usa;23
7682;hayward, california, usa;NULL
7683;costa mesa, california, usa;28
7684;talking rock, georgia, usa;NULL
7685;asheville, north carolina, usa;14
7686;edinburgh, ,;NULL
7687;staten island, new york, usa;39
7688;lakewood, washington, usa;36
7689;dunn, north carolina, usa;21
7690;new york city, new york, usa;NULL
7691;lasalle, quebec, canada;28
7692;manchester, england, united kingdom;24
7693;0ak harbor, washington, usa;64
7694;east dulwich, london, england, united kingdom;NULL
7695;london, hampstead, united kingdom;60
7696;barcelona, spain,;23
7697;palmetto, florida, usa;32
7698;cottondale, alabama, usa;NULL
7699;auburn, alabama, usa;NULL
7700;rye, victoria, australia;19
7701;santarem, yukon territory, portugal;22
7702;getxo, vizcaya, spain;35
7703;bluffton, south carolina, usa;23
7704;bannockburn, victoria, australia;47
7705;london, england, united kingdom;53
7706;visby, gotland, sweden;NULL
7707;wahiawa, hawaii, usa;NULL
7708;karlsruhe, baden-wuerttemberg, germany;18
7709;kfar-saba, sharon, israel;19
7710;montville, new jersey, usa;59
7711;bergenfield, new jersey, usa;19
7712;oldenburg, niedersachsen, germany;26
7713;roccadaspide, campania, italy;19
7714;firenze, toscana, italy;NULL
7715;torino, piemonte, italy;29
7716;bern, bern, switzerland;NULL
7717;brescia, lombardia, italy;NULL
7718;carlisle, pennsylvania, usa;33
7719;munich, ,;NULL
7720;lyon, rhône, france;25
7721;adelaide, south australia, australia;NULL
7722;eugene, oregon, usa;NULL
7723;fenton, missouri, usa;NULL
7724;boxford, massachusetts, usa;NULL
7725;virginia beach, virginia, usa;NULL
7726;mocksville, north carolina, usa;25
7727;murcia, murcia, spain;20
7728;athens, n/a, greece;31
7729;modesto, california, usa;29
7730;gardena, california, usa;NULL
7731;houston, texas, usa;NULL
7732;san francisco, california, usa;47
7733;san diego, california, usa;46
7734;victoria, british columbia, canada;NULL
7735;varese, lombardia, italy;NULL
7736;richmond, california, usa;NULL
7737;barcelona, catalunya, spain;0
7738;zaragoza, alabama, spain;NULL
7739;longwick, n/a, united kingdom;33
7740;ponta delgada, açores, portugal;NULL
7741;ciudad invisible, provincia invisible, spain;NULL
7742;calgary, alberta, canada;19
7743;desamparados, san josé, costa rica;29
7744;pembroke pines, florida, usa;34
7745;metro manila, n/a, philippines;NULL
7746;columbia, south carolina, usa;NULL
7747;london, n/a, united kingdom;29
7748;leipzig, sachsen, germany;29
7749;frederick, maryland, usa;31
7750;milano, lomabardia, italy;NULL
7751;seoul, arizona, south korea;NULL
7752;sassuolo, emilia romagna, italy;NULL
7753;caddo mills, texas, usa;23
7754;stockbridge, massachusetts, usa;20
7755;traversetolo, emilia romagna, italy;38
7756;vancouver, washington, usa;NULL
7757;melbourne, victoria, australia;22
7758;accrington, lancashire, united kingdom;67
7759;san francisco, taiwan, taiwan;NULL
7760;rembau, negeri sembilan, malaysia;NULL
7761;monterotondo, lazio, italy;30
7762;las veraga, nevada, usa;17
7763;robbinsdale, minnesota, usa;18
7764;berlin, berlin, germany;27
7765;petaling jaya, n/a, malaysia;NULL
7766;abingdon, maryland, usa;28
7767;madison, ms 39110, mississippi, usa;51
7768;casablanca, n/a, maroc;21
7769;washington, dc, usa;30
7770;shenzhen, guandong, china;26
7771;helsinki, helsinki, finland;24
7772;washington, dc, usa;30
7773;olympia, washington, usa;37
7774;durham, north carolina, usa;NULL
7775;grafton, massachusetts, usa;NULL
7776;tehran, iran, iran;20
7777;keremeos, british columbia, canada;54
7778;migdal haemek, north, isreal;NULL
7779;karachi, sindh, pakistan;58
7780;abadan, kozastan, iran;NULL
7781;alpharetta, georgia, usa;12
7782;tehran, tehran, iran;NULL
7783;giza, nebraska, egypt;32
7784;cologne, nordrhein-westfalen, germany;35
7785;kuala lumpur, n/a, malaysia;NULL
7786;tehran, tehran, iran;NULL
7787;mainz, nova scotia, alderney;NULL
7788;dunedin, otago, new zealand;19
7789;landover, maryland, usa;NULL
7790;chennai, india, india;29
7791;americus, georgia, usa;40
7792;pompton plains, new jersey, usa;60
7793;hamburg, hamburg, germany;NULL
7794;ann arbor, michigan, usa;24
7795;siena, toscana, italy;NULL
7796;cadiz, n/a, spain;34
7797;ponte da barca, viana do castelo, portugal;23
7798;goodlettsville, tennessee, usa;37
7799;alpharetta, georgia, belize;27
7800;pune, maharashtra, india;NULL
7801;toronto, ontario, canada;28
7802;umbrete, n, spain;24
7803;lacey, washington, usa;14
7804;kolkata, west bengal, india;NULL
7805;bangalore, karnataka, india;33
7806;sweetwater, tennessee, usa;NULL
7807;chennai, tamil nadu, india;22
7808;minneapolis, minnesota, usa;NULL
7809;seattle, washington, usa;NULL
7810;wopfing, niederoesterreich, austria;18
7811;massapequa, new york, usa;22
7812;charleroi, charleroi, belgium;37
7813;jaipur, rajasthan, india;20
7814;london, england, united kingdom;22
7815;el paso, texas, usa;56
7816;haifa, n/a,;29
7817;nashik, maharashtra, india;27
7818;collierville, tennessee, usa;22
7819;seattle, ,;27
7820;saratoga, california, usa;20
7821;brisbane, queensland, australia;76
7822;belmont, new york, usa;60
7823;newbury park, california, usa;25
7824;mumbai, maharashtra, india;19
7825;norwich, england, united kingdom;22
7826;zwolle, overijssel,;17
7827;genova, liguria, italy;36
7828;puchong, selangor, malaysia;NULL
7829;arnold, missouri, usa;28
7830;novato, california, usa;NULL
7831;graz, steiermark, austria;22
7832;san antonio, texas, usa;22
7833;toronto, ontario, canada;50
7834;portland, oregon, usa;NULL
7835;west peoria, illinois, usa;27
7836;uppsala, uppland, sweden;NULL
7837;louisville, kentucky, usa;30
7838;launceston, cornwall, united kingdom;57
7839;cincinnati, ohio, usa;NULL
7840;saskatoon, saskatchewan, canada;NULL
7841;salt lake city, utah, usa;NULL
7842;strathpine, queensland, australia;44
7843;karachi, sindh, pakistan;41
7844;phoenix, arizona, usa;24
7845;lisboa, n/a, portugal;37
7846;nürnberg, bayern, germany;NULL
7847;atlanta, georgia, usa;NULL
